,ObservationDate,State,Country,Confirmed,Deaths,Recovered
206895,2021-01-20,Sikkim,India,6057.0,131.0,5766.0
206916,2021-01-20,Tamil Nadu,India,832415.0,12290.0,814811.0
206920,2021-01-20,Telangana,India,292621.0,1584.0,287117.0
206937,2021-01-20,Tripura,India,33339.0,391.0,32911.0
206952,2021-01-20,Unknown,India,0.0,0.0,0.0
206962,2021-01-20,Uttar Pradesh,India,597628.0,8591.0,581164.0
206963,2021-01-20,Uttarakhand,India,95192.0,1622.0,91565.0
206991,2021-01-20,West Bengal,India,566482.0,10080.0,549727.0
207204,2021-01-21,Andaman and Nicobar Islands,India,4991.0,62.0,4904.0
207205,2021-01-21,Andhra Pradesh,India,886557.0,7142.0,877893.0
207222,2021-01-21,Arunachal Pradesh,India,16816.0,56.0,16722.0
207223,2021-01-21,Assam,India,216940.0,1077.0,213295.0
207245,2021-01-21,Bihar,India,258414.0,1468.0,254023.0
207279,2021-01-21,Chandigarh,India,20639.0,331.0,20162.0
207286,2021-01-21,Chhattisgarh,India,295509.0,3594.0,286277.0
207305,2021-01-21,Dadra and Nagar Haveli and Daman and Diu,India,3393.0,2.0,3381.0
207309,2021-01-21,Delhi,India,633276.0,10782.0,620374.0
207345,2021-01-21,Goa,India,52712.0,757.0,51090.0
207361,2021-01-21,Gujarat,India,257813.0,4372.0,247950.0
207367,2021-01-21,Haryana,India,266819.0,3000.0,262140.0
207374,2021-01-21,Himachal Pradesh,India,57121.0,970.0,55595.0
207400,2021-01-21,Jammu and Kashmir,India,123764.0,1924.0,120729.0
207403,2021-01-21,Jharkhand,India,118079.0,1058.0,115989.0
207421,2021-01-21,Karnataka,India,934252.0,12187.0,914492.0
207424,2021-01-21,Kerala,India,870529.0,3545.0,796986.0
207449,2021-01-21,Ladakh,India,9673.0,129.0,9471.0
207450,2021-01-21,Lakshadweep,India,48.0,0.0,0.0
207470,2021-01-21,Madhya Pradesh,India,252767.0,3776.0,244392.0
207476,2021-01-21,Maharashtra,India,2000878.0,50634.0,1903408.0
207478,2021-01-21,Manipur,India,28938.0,367.0,28351.0
207491,2021-01-21,Meghalaya,India,13721.0,146.0,13440.0
207505,2021-01-21,Mizoram,India,4349.0,9.0,4276.0
207517,2021-01-21,Nagaland,India,12070.0,88.0,11875.0
207561,2021-01-21,Odisha,India,333866.0,1903.0,330545.0
207595,2021-01-21,Puducherry,India,38772.0,643.0,37830.0
207599,2021-01-21,Punjab,India,171316.0,5535.0,163438.0
207609,2021-01-21,Rajasthan,India,316081.0,2756.0,309391.0
207658,2021-01-21,Sikkim,India,6062.0,131.0,5783.0
207679,2021-01-21,Tamil Nadu,India,833011.0,12299.0,815516.0
207683,2021-01-21,Telangana,India,292835.0,1586.0,287468.0
207700,2021-01-21,Tripura,India,33342.0,391.0,32911.0
207715,2021-01-21,Unknown,India,0.0,0.0,0.0
207725,2021-01-21,Uttar Pradesh,India,597823.0,8597.0,581509.0
207726,2021-01-21,Uttarakhand,India,95354.0,1626.0,91852.0
207754,2021-01-21,West Bengal,India,566898.0,10089.0,550244.0
207967,2021-01-22,Andaman and Nicobar Islands,India,4992.0,62.0,4907.0
207968,2021-01-22,Andhra Pradesh,India,886694.0,7146.0,878060.0
207985,2021-01-22,Arunachal Pradesh,India,16817.0,56.0,16724.0
207986,2021-01-22,Assam,India,216957.0,1077.0,213398.0
208008,2021-01-22,Bihar,India,258513.0,1472.0,254359.0
208042,2021-01-22,Chandigarh,India,20664.0,332.0,20195.0
208049,2021-01-22,Chhattisgarh,India,295949.0,3601.0,287040.0
208068,2021-01-22,Dadra and Nagar Haveli and Daman and Diu,India,3394.0,2.0,3382.0
208072,2021-01-22,Delhi,India,633542.0,10789.0,620693.0
208108,2021-01-22,Goa,India,52782.0,758.0,51170.0
208124,2021-01-22,Gujarat,India,258264.0,4374.0,248650.0
208130,2021-01-22,Haryana,India,266939.0,3005.0,262349.0
208137,2021-01-22,Himachal Pradesh,India,57162.0,970.0,55676.0
208163,2021-01-22,Jammu and Kashmir,India,123852.0,1928.0,120826.0
208166,2021-01-22,Jharkhand,India,118154.0,1060.0,116116.0
208184,2021-01-22,Karnataka,India,934576.0,12190.0,915382.0
208187,2021-01-22,Kerala,India,877282.0,3564.0,803094.0
208212,2021-01-22,Ladakh,India,9673.0,129.0,9476.0
208213,2021-01-22,Lakshadweep,India,50.0,0.0,0.0
208233,2021-01-22,Madhya Pradesh,India,253114.0,3780.0,244855.0
208239,2021-01-22,Maharashtra,India,2003657.0,50684.0,1906827.0
208241,2021-01-22,Manipur,India,28953.0,369.0,28387.0
208254,2021-01-22,Meghalaya,India,13723.0,146.0,13449.0
208268,2021-01-22,Mizoram,India,4349.0,9.0,4282.0
208280,2021-01-22,Nagaland,India,12072.0,88.0,11880.0
208324,2021-01-22,Odisha,India,334020.0,1903.0,330757.0
208358,2021-01-22,Puducherry,India,38794.0,643.0,37857.0
208362,2021-01-22,Punjab,India,171522.0,5543.0,163655.0
208372,2021-01-22,Rajasthan,India,316282.0,2756.0,309807.0
208421,2021-01-22,Sikkim,India,6063.0,131.0,5792.0
208442,2021-01-22,Tamil Nadu,India,833585.0,12307.0,816205.0
208446,2021-01-22,Telangana,India,293056.0,1588.0,287899.0
208463,2021-01-22,Tripura,India,33344.0,391.0,32919.0
208478,2021-01-22,Unknown,India,0.0,0.0,0.0
208488,2021-01-22,Uttar Pradesh,India,598126.0,8605.0,581993.0
208489,2021-01-22,Uttarakhand,India,95464.0,1629.0,92040.0
208517,2021-01-22,West Bengal,India,567304.0,10097.0,550737.0
208730,2021-01-23,Andaman and Nicobar Islands,India,4993.0,62.0,4907.0
208731,2021-01-23,Andhra Pradesh,India,886852.0,7147.0,878232.0
208748,2021-01-23,Arunachal Pradesh,India,16818.0,56.0,16725.0
208749,2021-01-23,Assam,India,216976.0,1077.0,213492.0
208771,2021-01-23,Bihar,India,258638.0,1476.0,254563.0
208805,2021-01-23,Chandigarh,India,20686.0,333.0,20226.0
208812,2021-01-23,Chhattisgarh,India,296326.0,3609.0,287677.0
208831,2021-01-23,Dadra and Nagar Haveli and Daman and Diu,India,3394.0,2.0,3382.0
208835,2021-01-23,Delhi,India,633739.0,10799.0,621060.0
208871,2021-01-23,Goa,India,52867.0,761.0,51233.0
208887,2021-01-23,Gujarat,India,258687.0,4375.0,249352.0
208893,2021-01-23,Haryana,India,267075.0,3009.0,262507.0
208900,2021-01-23,Himachal Pradesh,India,57189.0,971.0,55749.0
208926,2021-01-23,Jammu and Kashmir,India,123946.0,1929.0,120914.0
208929,2021-01-23,Jharkhand,India,118232.0,1061.0,116293.0
208947,2021-01-23,Karnataka,India,935478.0,12193.0,915924.0
208950,2021-01-23,Kerala,India,884242.0,3587.0,808377.0
208975,2021-01-23,Ladakh,India,9675.0,129.0,9484.0
208976,2021-01-23,Lakshadweep,India,57.0,0.0,0.0
208996,2021-01-23,Madhya Pradesh,India,253405.0,3786.0,245309.0
209002,2021-01-23,Maharashtra,India,2006354.0,50740.0,1910521.0
209004,2021-01-23,Manipur,India,28970.0,369.0,28405.0
209017,2021-01-23,Meghalaya,India,13727.0,146.0,13459.0
209031,2021-01-23,Mizoram,India,4351.0,9.0,4284.0
209043,2021-01-23,Nagaland,India,12076.0,88.0,11884.0
209087,2021-01-23,Odisha,India,334150.0,1904.0,330962.0
209121,2021-01-23,Puducherry,India,38830.0,644.0,37884.0
209125,2021-01-23,Punjab,India,171733.0,5553.0,163887.0
209135,2021-01-23,Rajasthan,India,316485.0,2758.0,310279.0
209184,2021-01-23,Sikkim,India,6068.0,132.0,5802.0
209205,2021-01-23,Tamil Nadu,India,834171.0,12309.0,816878.0
209209,2021-01-23,Telangana,India,293253.0,1589.0,288275.0
209226,2021-01-23,Tripura,India,33345.0,391.0,32919.0
209241,2021-01-23,Unknown,India,0.0,0.0,0.0
209251,2021-01-23,Uttar Pradesh,India,598445.0,8609.0,582506.0
209252,2021-01-23,Uttarakhand,India,95586.0,1629.0,92224.0
209280,2021-01-23,West Bengal,India,567714.0,10107.0,551211.0
209493,2021-01-24,Andaman and Nicobar Islands,India,4993.0,62.0,4908.0
209494,2021-01-24,Andhra Pradesh,India,887010.0,7147.0,878387.0
209511,2021-01-24,Arunachal Pradesh,India,16819.0,56.0,16745.0
209512,2021-01-24,Assam,India,216992.0,1078.0,213591.0
209534,2021-01-24,Bihar,India,258787.0,1479.0,254991.0
209568,2021-01-24,Chandigarh,India,20718.0,334.0,20248.0
209575,2021-01-24,Chhattisgarh,India,296626.0,3617.0,288066.0
209594,2021-01-24,Dadra and Nagar Haveli and Daman and Diu,India,3394.0,2.0,3386.0
209598,2021-01-24,Delhi,India,633924.0,10808.0,621375.0
209634,2021-01-24,Goa,India,52920.0,761.0,51335.0
209650,2021-01-24,Gujarat,India,259097.0,4376.0,250056.0
209656,2021-01-24,Haryana,India,267203.0,3010.0,262682.0
209663,2021-01-24,Himachal Pradesh,India,57210.0,973.0,55801.0
209689,2021-01-24,Jammu and Kashmir,India,124019.0,1929.0,120987.0
209692,2021-01-24,Jharkhand,India,118286.0,1063.0,116402.0
209710,2021-01-24,Karnataka,India,936051.0,12197.0,916325.0
209713,2021-01-24,Kerala,India,890278.0,3607.0,813550.0
209738,2021-01-24,Ladakh,India,9687.0,129.0,9493.0
209739,2021-01-24,Lakshadweep,India,59.0,0.0,0.0
209759,2021-01-24,Madhya Pradesh,India,253657.0,3789.0,245697.0
209765,2021-01-24,Maharashtra,India,2009106.0,50785.0,1912264.0
209767,2021-01-24,Manipur,India,28986.0,369.0,28416.0
209780,2021-01-24,Meghalaya,India,13732.0,146.0,13475.0
209794,2021-01-24,Mizoram,India,4351.0,9.0,4289.0
209806,2021-01-24,Nagaland,India,12076.0,88.0,11885.0
209850,2021-01-24,Odisha,India,334300.0,1905.0,331144.0
209884,2021-01-24,Puducherry,India,38860.0,645.0,37927.0
209888,2021-01-24,Punjab,India,171930.0,5555.0,164119.0
209898,2021-01-24,Rajasthan,India,316652.0,2758.0,310747.0
209947,2021-01-24,Sikkim,India,6071.0,133.0,5811.0
209968,2021-01-24,Tamil Nadu,India,834740.0,12316.0,817520.0
209972,2021-01-24,Telangana,India,293401.0,1590.0,288577.0
209989,2021-01-24,Tripura,India,33345.0,391.0,32922.0
210004,2021-01-24,Unknown,India,0.0,0.0,0.0
210014,2021-01-24,Uttar Pradesh,India,598713.0,8617.0,583014.0
210015,2021-01-24,Uttarakhand,India,95640.0,1631.0,92284.0
210043,2021-01-24,West Bengal,India,568103.0,10115.0,551665.0
210256,2021-01-25,Andaman and Nicobar Islands,India,4994.0,62.0,4917.0
210257,2021-01-25,Andhra Pradesh,India,887066.0,7149.0,878528.0
210274,2021-01-25,Arunachal Pradesh,India,16820.0,56.0,16749.0
210275,2021-01-25,Assam,India,217017.0,1078.0,213674.0
210297,2021-01-25,Bihar,India,258861.0,1483.0,255019.0
210331,2021-01-25,Chandigarh,India,20749.0,334.0,20273.0
210338,2021-01-25,Chhattisgarh,India,297108.0,3630.0,288582.0
210357,2021-01-25,Dadra and Nagar Haveli and Daman and Diu,India,3394.0,2.0,3387.0
210361,2021-01-25,Delhi,India,634072.0,10813.0,621565.0
210397,2021-01-25,Goa,India,52977.0,762.0,51448.0
210413,2021-01-25,Gujarat,India,259487.0,4379.0,250763.0
210419,2021-01-25,Haryana,India,267321.0,3014.0,262929.0
210426,2021-01-25,Himachal Pradesh,India,57245.0,973.0,55864.0
210452,2021-01-25,Jammu and Kashmir,India,124083.0,1929.0,121070.0
210455,2021-01-25,Jharkhand,India,118360.0,1064.0,116524.0
210473,2021-01-25,Karnataka,India,936426.0,12200.0,917361.0
210476,2021-01-25,Kerala,India,893639.0,3624.0,819156.0
210501,2021-01-25,Ladakh,India,9687.0,129.0,9504.0
210502,2021-01-25,Lakshadweep,India,67.0,0.0,0.0
210522,2021-01-25,Madhya Pradesh,India,253857.0,3791.0,246558.0
210528,2021-01-25,Maharashtra,India,2010948.0,50815.0,1915344.0
210530,2021-01-25,Manipur,India,28997.0,369.0,28442.0
210543,2021-01-25,Meghalaya,India,13734.0,146.0,13484.0
210557,2021-01-25,Mizoram,India,4356.0,9.0,4298.0
210569,2021-01-25,Nagaland,India,12079.0,88.0,11895.0
210613,2021-01-25,Odisha,India,334430.0,1906.0,331284.0
210647,2021-01-25,Puducherry,India,38878.0,645.0,37953.0
210651,2021-01-25,Punjab,India,172089.0,5560.0,164377.0
210661,2021-01-25,Rajasthan,India,316845.0,2760.0,311117.0
210710,2021-01-25,Sikkim,India,6072.0,133.0,5824.0
210731,2021-01-25,Tamil Nadu,India,835280.0,12320.0,818147.0
210735,2021-01-25,Telangana,India,293590.0,1592.0,288926.0
210752,2021-01-25,Tripura,India,33346.0,391.0,32927.0
210767,2021-01-25,Unknown,India,0.0,0.0,0.0
210777,2021-01-25,Uttar Pradesh,India,598907.0,8624.0,583470.0
210778,2021-01-25,Uttarakhand,India,95702.0,1635.0,92544.0
210806,2021-01-25,West Bengal,India,568355.0,10122.0,552082.0
211019,2021-01-26,Andaman and Nicobar Islands,India,4994.0,62.0,4917.0
211020,2021-01-26,Andhra Pradesh,India,887238.0,7150.0,878731.0
211037,2021-01-26,Arunachal Pradesh,India,16821.0,56.0,16751.0
211038,2021-01-26,Assam,India,217025.0,1079.0,213763.0
211060,2021-01-26,Bihar,India,258996.0,1486.0,255174.0
211094,2021-01-26,Chandigarh,India,20775.0,334.0,20302.0
211101,2021-01-26,Chhattisgarh,India,297429.0,3644.0,288764.0
211120,2021-01-26,Dadra and Nagar Haveli and Daman and Diu,India,3395.0,2.0,3388.0
211124,2021-01-26,Delhi,India,634229.0,10820.0,621783.0
211160,2021-01-26,Goa,India,53047.0,763.0,51510.0
211176,2021-01-26,Gujarat,India,259867.0,4381.0,251400.0
211182,2021-01-26,Haryana,India,267417.0,3014.0,263119.0
211189,2021-01-26,Himachal Pradesh,India,57257.0,973.0,55923.0
211215,2021-01-26,Jammu and Kashmir,India,124157.0,1930.0,121124.0
211218,2021-01-26,Jharkhand,India,118425.0,1064.0,116589.0
211236,2021-01-26,Karnataka,India,936955.0,12204.0,918099.0
211239,2021-01-26,Kerala,India,899932.0,3643.0,824446.0
211264,2021-01-26,Ladakh,India,9688.0,129.0,9508.0
211265,2021-01-26,Lakshadweep,India,69.0,0.0,0.0
211285,2021-01-26,Madhya Pradesh,India,254085.0,3793.0,247073.0
211291,2021-01-26,Maharashtra,India,2013353.0,50862.0,1917450.0
211293,2021-01-26,Manipur,India,29003.0,369.0,28463.0
211306,2021-01-26,Meghalaya,India,13740.0,146.0,13496.0
211320,2021-01-26,Mizoram,India,4359.0,9.0,4303.0
211332,2021-01-26,Nagaland,India,12081.0,88.0,11898.0
211376,2021-01-26,Odisha,India,334529.0,1906.0,331427.0
211410,2021-01-26,Puducherry,India,38910.0,645.0,37970.0
211414,2021-01-26,Punjab,India,172218.0,5571.0,164541.0
211424,2021-01-26,Rajasthan,India,316970.0,2760.0,311374.0
211473,2021-01-26,Sikkim,India,6078.0,133.0,5841.0
211494,2021-01-26,Tamil Nadu,India,835803.0,12325.0,818742.0
211498,2021-01-26,Telangana,India,293737.0,1593.0,289325.0
211515,2021-01-26,Tripura,India,33346.0,391.0,32931.0
211530,2021-01-26,Unknown,India,0.0,0.0,0.0
211540,2021-01-26,Uttar Pradesh,India,599208.0,8632.0,584039.0
211541,2021-01-26,Uttarakhand,India,95741.0,1636.0,92650.0
211569,2021-01-26,West Bengal,India,568650.0,10131.0,552491.0
211782,2021-01-27,Andaman and Nicobar Islands,India,4994.0,62.0,4922.0
211783,2021-01-27,Andhra Pradesh,India,887349.0,7152.0,878828.0
211800,2021-01-27,Arunachal Pradesh,India,16824.0,56.0,16753.0
211801,2021-01-27,Assam,India,217042.0,1081.0,213857.0
211823,2021-01-27,Bihar,India,259149.0,1490.0,256014.0
211857,2021-01-27,Chandigarh,India,20819.0,334.0,20339.0
211864,2021-01-27,Chhattisgarh,India,297868.0,3647.0,289708.0
211883,2021-01-27,Dadra and Nagar Haveli and Daman and Diu,India,3396.0,2.0,3388.0
211887,2021-01-27,Delhi,India,634325.0,10829.0,621995.0
211923,2021-01-27,Goa,India,53100.0,763.0,51600.0
211939,2021-01-27,Gujarat,India,260220.0,4382.0,251862.0
211945,2021-01-27,Haryana,India,267504.0,3014.0,263236.0
211952,2021-01-27,Himachal Pradesh,India,57296.0,974.0,55991.0
211978,2021-01-27,Jammu and Kashmir,India,124234.0,1931.0,121253.0
211981,2021-01-27,Jharkhand,India,118495.0,1066.0,116706.0
211999,2021-01-27,Karnataka,India,937383.0,12207.0,918859.0
212002,2021-01-27,Kerala,India,905591.0,3663.0,829452.0
212027,2021-01-27,Ladakh,India,9688.0,129.0,9511.0
212028,2021-01-27,Lakshadweep,India,69.0,0.0,0.0
212048,2021-01-27,Madhya Pradesh,India,254270.0,3799.0,247418.0
212054,2021-01-27,Maharashtra,India,2015524.0,50894.0,1920006.0
212056,2021-01-27,Manipur,India,29007.0,370.0,28476.0
212069,2021-01-27,Meghalaya,India,13741.0,146.0,13506.0
212083,2021-01-27,Mizoram,India,4362.0,9.0,4311.0
212095,2021-01-27,Nagaland,India,12083.0,88.0,11938.0
212139,2021-01-27,Odisha,India,334667.0,1906.0,331535.0
212173,2021-01-27,Puducherry,India,38934.0,646.0,38006.0
212177,2021-01-27,Punjab,India,172406.0,5581.0,164745.0
212187,2021-01-27,Rajasthan,India,317104.0,2761.0,311679.0
212236,2021-01-27,Sikkim,India,6079.0,133.0,5844.0
212257,2021-01-27,Tamil Nadu,India,836315.0,12333.0,819306.0
212261,2021-01-27,Telangana,India,293923.0,1594.0,289631.0
212278,2021-01-27,Tripura,India,33346.0,391.0,32934.0
212293,2021-01-27,Unknown,India,0.0,0.0,0.0
212303,2021-01-27,Uttar Pradesh,India,599376.0,8636.0,584372.0
212304,2021-01-27,Uttarakhand,India,95826.0,1639.0,92748.0
212332,2021-01-27,West Bengal,India,568884.0,10139.0,552877.0
212545,2021-01-28,Andaman and Nicobar Islands,India,4994.0,62.0,4924.0
212546,2021-01-28,Andhra Pradesh,India,887466.0,7152.0,878956.0
212563,2021-01-28,Arunachal Pradesh,India,16827.0,56.0,16756.0
212564,2021-01-28,Assam,India,217071.0,1081.0,213952.0
212586,2021-01-28,Bihar,India,259214.0,1492.0,256679.0
212620,2021-01-28,Chandigarh,India,20855.0,334.0,20363.0
212627,2021-01-28,Chhattisgarh,India,304319.0,3682.0,296187.0
212646,2021-01-28,Dadra and Nagar Haveli and Daman and Diu,India,3397.0,2.0,3388.0
212650,2021-01-28,Delhi,India,634524.0,10835.0,622114.0
212686,2021-01-28,Goa,India,53185.0,765.0,51652.0
212702,2021-01-28,Gujarat,India,260566.0,4384.0,252464.0
212708,2021-01-28,Haryana,India,267601.0,3014.0,263347.0
212715,2021-01-28,Himachal Pradesh,India,57356.0,974.0,56043.0
212741,2021-01-28,Jammu and Kashmir,India,124297.0,1932.0,121402.0
212744,2021-01-28,Jharkhand,India,118557.0,1069.0,116818.0
212762,2021-01-28,Karnataka,India,937933.0,12209.0,919503.0
212765,2021-01-28,Kerala,India,911362.0,3682.0,835046.0
212790,2021-01-28,Ladakh,India,9705.0,129.0,9513.0
212791,2021-01-28,Lakshadweep,India,69.0,0.0,0.0
212811,2021-01-28,Madhya Pradesh,India,254496.0,3802.0,247739.0
212817,2021-01-28,Maharashtra,India,2018413.0,50944.0,1923187.0
212819,2021-01-28,Manipur,India,29022.0,370.0,28499.0
212832,2021-01-28,Meghalaya,India,13749.0,146.0,13513.0
212846,2021-01-28,Mizoram,India,4363.0,9.0,4313.0
212858,2021-01-28,Nagaland,India,12084.0,88.0,11944.0
212902,2021-01-28,Odisha,India,334780.0,1906.0,331667.0
212936,2021-01-28,Puducherry,India,38973.0,647.0,38035.0
212940,2021-01-28,Punjab,India,172606.0,5590.0,164937.0
212950,2021-01-28,Rajasthan,India,317189.0,2763.0,311867.0
212999,2021-01-28,Sikkim,India,6084.0,133.0,5847.0
213020,2021-01-28,Tamil Nadu,India,836818.0,12339.0,819850.0
213024,2021-01-28,Telangana,India,294120.0,1596.0,289987.0
213041,2021-01-28,Tripura,India,33348.0,391.0,32936.0
213056,2021-01-28,Unknown,India,0.0,0.0,0.0
213066,2021-01-28,Uttar Pradesh,India,599624.0,8642.0,584752.0
213067,2021-01-28,Uttarakhand,India,95908.0,1642.0,92928.0
213095,2021-01-28,West Bengal,India,569173.0,10148.0,553244.0
213308,2021-01-29,Andaman and Nicobar Islands,India,4994.0,62.0,4927.0
213309,2021-01-29,Andhra Pradesh,India,887591.0,7152.0,879131.0
213326,2021-01-29,Arunachal Pradesh,India,16827.0,56.0,16758.0
213327,2021-01-29,Assam,India,217091.0,1081.0,214054.0
213349,2021-01-29,Bihar,India,259373.0,1495.0,256857.0
213383,2021-01-29,Chandigarh,India,20882.0,334.0,20389.0
213390,2021-01-29,Chhattisgarh,India,304689.0,3689.0,296642.0
213409,2021-01-29,Dadra and Nagar Haveli and Daman and Diu,India,3398.0,2.0,3388.0
213413,2021-01-29,Delhi,India,634773.0,10841.0,622381.0
213449,2021-01-29,Goa,India,53263.0,766.0,51755.0
213465,2021-01-29,Gujarat,India,260901.0,4385.0,252927.0
213471,2021-01-29,Haryana,India,267708.0,3015.0,263501.0
213478,2021-01-29,Himachal Pradesh,India,57400.0,974.0,56083.0
213504,2021-01-29,Jammu and Kashmir,India,124373.0,1933.0,121617.0
213507,2021-01-29,Jharkhand,India,118602.0,1070.0,116904.0
213525,2021-01-29,Karnataka,India,938401.0,12211.0,920110.0
213528,2021-01-29,Kerala,India,917630.0,3704.0,841444.0
213553,2021-01-29,Ladakh,India,9714.0,129.0,9517.0
213554,2021-01-29,Lakshadweep,India,69.0,0.0,0.0
213574,2021-01-29,Madhya Pradesh,India,254667.0,3805.0,248036.0
213580,2021-01-29,Maharashtra,India,2021184.0,51000.0,1925800.0
213582,2021-01-29,Manipur,India,29037.0,371.0,28524.0
213595,2021-01-29,Meghalaya,India,13753.0,146.0,13524.0
213609,2021-01-29,Mizoram,India,4366.0,9.0,4318.0
213621,2021-01-29,Nagaland,India,12088.0,88.0,11947.0
213665,2021-01-29,Odisha,India,334850.0,1906.0,331824.0
213699,2021-01-29,Puducherry,India,39004.0,647.0,38062.0
213703,2021-01-29,Punjab,India,172860.0,5601.0,165145.0
213713,2021-01-29,Rajasthan,India,317292.0,2765.0,312132.0
213762,2021-01-29,Sikkim,India,6085.0,133.0,5855.0
213783,2021-01-29,Tamil Nadu,India,837327.0,12345.0,820381.0
213787,2021-01-29,Telangana,India,294306.0,1598.0,290354.0
213804,2021-01-29,Tripura,India,33350.0,391.0,32938.0
213819,2021-01-29,Unknown,India,0.0,0.0,0.0
213829,2021-01-29,Uttar Pradesh,India,599837.0,8646.0,585273.0
213830,2021-01-29,Uttarakhand,India,95986.0,1642.0,93055.0
213858,2021-01-29,West Bengal,India,569459.0,10155.0,553593.0
214071,2021-01-30,Andaman and Nicobar Islands,India,4994.0,62.0,4928.0
214072,2021-01-30,Andhra Pradesh,India,887720.0,7153.0,879278.0
214089,2021-01-30,Arunachal Pradesh,India,16828.0,56.0,16758.0
214090,2021-01-30,Assam,India,217120.0,1082.0,214124.0
214112,2021-01-30,Bihar,India,259496.0,1499.0,257021.0
214146,2021-01-30,Chandigarh,India,20899.0,334.0,20414.0
214153,2021-01-30,Chhattisgarh,India,305102.0,3698.0,297144.0
214172,2021-01-30,Dadra and Nagar Haveli and Daman and Diu,India,3398.0,2.0,3390.0
214176,2021-01-30,Delhi,India,634956.0,10849.0,622671.0
214212,2021-01-30,Goa,India,53356.0,766.0,51831.0
214228,2021-01-30,Gujarat,India,261224.0,4387.0,253368.0
214234,2021-01-30,Haryana,India,267805.0,3017.0,263654.0
214241,2021-01-30,Himachal Pradesh,India,57494.0,976.0,56135.0
214267,2021-01-30,Jammu and Kashmir,India,124449.0,1936.0,121752.0
214270,2021-01-30,Jharkhand,India,118651.0,1071.0,117004.0
214288,2021-01-30,Karnataka,India,938865.0,12213.0,920657.0
214291,2021-01-30,Kerala,India,923912.0,3722.0,848476.0
214316,2021-01-30,Ladakh,India,9719.0,130.0,9519.0
214317,2021-01-30,Lakshadweep,India,70.0,0.0,14.0
